Resource,Activity,org:resource,concept:name,lifecycle:transition,time:timestamp,start:timestamp,case:creator,case:variant-index,case:variant,case:concept:name
Kiu Kan,Deliver Goods Services,Kiu Kan,Deliver Goods Services,complete,2011-01-19 15:11:00+01:00,2011-01-19 13:37:06+01:00,Fluxicon Disco,1,Variant 1,73
Fjodor Kowalski,Release Purchase Order,Fjodor Kowalski,Release Purchase Order,complete,2011-01-19 22:24:00+01:00,2011-01-19 17:29:33.600000+01:00,Fluxicon Disco,1,Variant 1,73
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-01-20 08:21:00+01:00,2011-01-19 23:47:34.800000+01:00,Fluxicon Disco,1,Variant 1,73
Esmeralda Clay,Send Invoice,Esmeralda Clay,Send Invoice,complete,2011-01-20 14:17:00+01:00,2011-01-20 11:04:45.600000+01:00,Fluxicon Disco,1,Variant 1,73
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-01-21 04:30:00+01:00,2011-01-20 23:57:02.400000+01:00,Fluxicon Disco,1,Variant 1,73
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-01-21 04:30:00+01:00,2011-01-21 04:30:00+01:00,Fluxicon Disco,1,Variant 1,73
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-01-21 05:19:00+01:00,2011-01-21 04:45:40.800000+01:00,Fluxicon Disco,1,Variant 1,73
Esmana Liubiata,Create Purchase Requisition,Esmana Liubiata,Create Purchase Requisition,complete,2011-01-10 05:22:00+01:00,2011-01-10 05:22:00+01:00,Fluxicon Disco,13,Variant 13,74
Francis Odell,Analyze Purchase Requisition,Francis Odell,Analyze Purchase Requisition,complete,2011-01-11 01:07:00+01:00,2011-01-11 01:07:00+01:00,Fluxicon Disco,13,Variant 13,74
Heinz Gutschmidt,Create Request for Quotation,Heinz Gutschmidt,Create Request for Quotation,complete,2011-01-11 01:14:00+01:00,2011-01-11 01:14:00+01:00,Fluxicon Disco,13,Variant 13,74
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-01-12 12:47:00+01:00,2011-01-12 12:42:56.400000+01:00,Fluxicon Disco,13,Variant 13,74
Elvira Lores,Amend Request for Quotation,Elvira Lores,Amend Request for Quotation,complete,2011-01-12 13:42:00+01:00,2011-01-12 12:53:36+01:00,Fluxicon Disco,13,Variant 13,74
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-01-12 17:23:00+01:00,2011-01-12 17:15:01.200000+01:00,Fluxicon Disco,13,Variant 13,74
Fjodor Kowalski,Amend Request for Quotation,Fjodor Kowalski,Amend Request for Quotation,complete,2011-01-12 18:19:00+01:00,2011-01-12 17:29:43.200000+01:00,Fluxicon Disco,13,Variant 13,74
Karel de Groot,Analyze Request for Quotation,Karel de Groot,Analyze Request for Quotation,complete,2011-01-14 20:19:00+01:00,2011-01-14 16:06:18+01:00,Fluxicon Disco,13,Variant 13,74
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-01-15 10:18:00+01:00,2011-01-15 09:51:32.400000+01:00,Fluxicon Disco,13,Variant 13,74
Magdalena Predutta,Create Quotation comparison Map,Magdalena Predutta,Create Quotation comparison Map,complete,2011-01-15 23:54:00+01:00,2011-01-15 22:24:54+01:00,Fluxicon Disco,13,Variant 13,74
Elvira Lores,Analyze Quotation Comparison Map,Elvira Lores,Analyze Quotation Comparison Map,complete,2011-01-16 06:19:00+01:00,2011-01-16 05:25:57.600000+01:00,Fluxicon Disco,13,Variant 13,74
Penn Osterwalder,Choose best option,Penn Osterwalder,Choose best option,complete,2011-01-16 06:19:00+01:00,2011-01-16 06:19:00+01:00,Fluxicon Disco,13,Variant 13,74
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-01-16 17:25:00+01:00,2011-01-16 12:17:28.200000+01:00,Fluxicon Disco,13,Variant 13,74
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-01-16 23:39:00+01:00,2011-01-16 22:57:51.600000+01:00,Fluxicon Disco,13,Variant 13,74
Kiu Kan,Confirm Purchase Order,Kiu Kan,Confirm Purchase Order,complete,2011-01-17 10:44:00+01:00,2011-01-17 08:37:39+01:00,Fluxicon Disco,13,Variant 13,74
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-01-20 06:23:00+01:00,2011-01-20 05:39:35.400000+01:00,Fluxicon Disco,13,Variant 13,74
Immanuel Karagianni,Release Purchase Order,Immanuel Karagianni,Release Purchase Order,complete,2011-01-20 14:02:00+01:00,2011-01-20 08:49:52.800000+01:00,Fluxicon Disco,13,Variant 13,74
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-01-21 10:10:00+01:00,2011-01-21 07:13:42+01:00,Fluxicon Disco,13,Variant 13,74
Kiu Kan,Send Invoice,Kiu Kan,Send Invoice,complete,2011-01-22 13:39:00+01:00,2011-01-22 13:39:00+01:00,Fluxicon Disco,13,Variant 13,74
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-01-23 04:04:00+01:00,2011-01-22 23:27:12+01:00,Fluxicon Disco,13,Variant 13,74
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-01-23 04:04:00+01:00,2011-01-23 04:04:00+01:00,Fluxicon Disco,13,Variant 13,74
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-01-23 05:05:00+01:00,2011-01-23 04:23:31.200000+01:00,Fluxicon Disco,13,Variant 13,74
Clement Duchot,Create Purchase Requisition,Clement Duchot,Create Purchase Requisition,complete,2011-01-10 09:30:00+01:00,2011-01-10 09:30:00+01:00,Fluxicon Disco,2,Variant 2,75
Anne Olwada,Create Request for Quotation,Anne Olwada,Create Request for Quotation,complete,2011-01-10 11:08:00+01:00,2011-01-10 11:08:00+01:00,Fluxicon Disco,2,Variant 2,75
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-01-12 06:06:00+01:00,2011-01-12 06:06:00+01:00,Fluxicon Disco,2,Variant 2,75
Francois de Perrier,Send Request for Quotation to Supplier,Francois de Perrier,Send Request for Quotation to Supplier,complete,2011-01-13 05:37:00+01:00,2011-01-13 05:23:33.600000+01:00,Fluxicon Disco,2,Variant 2,75
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-01-14 12:01:00+01:00,2011-01-14 01:59:04.800000+01:00,Fluxicon Disco,2,Variant 2,75
Miu Hanwan,Analyze Quotation Comparison Map,Miu Hanwan,Analyze Quotation Comparison Map,complete,2011-01-14 19:59:00+01:00,2011-01-14 18:04:16.800000+01:00,Fluxicon Disco,2,Variant 2,75
Kim Passa,Choose best option,Kim Passa,Choose best option,complete,2011-01-14 19:59:00+01:00,2011-01-14 19:59:00+01:00,Fluxicon Disco,2,Variant 2,75
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-01-15 12:38:00+01:00,2011-01-15 01:28:40.200000+01:00,Fluxicon Disco,2,Variant 2,75
Karel de Groot,Create Purchase Order,Karel de Groot,Create Purchase Order,complete,2011-01-16 00:02:00+01:00,2011-01-15 22:46:45.600000+01:00,Fluxicon Disco,2,Variant 2,75
Esmeralda Clay,Confirm Purchase Order,Esmeralda Clay,Confirm Purchase Order,complete,2011-01-17 05:37:00+01:00,2011-01-16 23:59:45+01:00,Fluxicon Disco,2,Variant 2,75
Sean Manney,Deliver Goods Services,Sean Manney,Deliver Goods Services,complete,2011-01-19 06:05:00+01:00,2011-01-19 04:37:45.600000+01:00,Fluxicon Disco,2,Variant 2,75
Elvira Lores,Release Purchase Order,Elvira Lores,Release Purchase Order,complete,2011-01-19 14:19:00+01:00,2011-01-19 08:43:04.800000+01:00,Fluxicon Disco,2,Variant 2,75
Magdalena Predutta,Approve Purchase Order for payment,Magdalena Predutta,Approve Purchase Order for payment,complete,2011-01-20 01:02:00+01:00,2011-01-19 15:49:01.200000+01:00,Fluxicon Disco,2,Variant 2,75
Sean Manney,Send Invoice,Sean Manney,Send Invoice,complete,2011-01-21 02:29:00+01:00,2011-01-20 12:44:25.200000+01:00,Fluxicon Disco,2,Variant 2,75
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-01-21 16:50:00+01:00,2011-01-21 14:35:16.800000+01:00,Fluxicon Disco,2,Variant 2,75
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-01-21 16:50:00+01:00,2011-01-21 16:50:00+01:00,Fluxicon Disco,2,Variant 2,75
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-01-21 17:56:00+01:00,2011-01-21 17:11:07.200000+01:00,Fluxicon Disco,2,Variant 2,75
Fjodor Kowalski,Create Purchase Requisition,Fjodor Kowalski,Create Purchase Requisition,complete,2011-01-10 13:23:00+01:00,2011-01-10 13:23:00+01:00,Fluxicon Disco,6,Variant 6,76
Francis Odell,Analyze Purchase Requisition,Francis Odell,Analyze Purchase Requisition,complete,2011-01-11 08:09:00+01:00,2011-01-11 08:09:00+01:00,Fluxicon Disco,6,Variant 6,76
Francis Odell,Create Request for Quotation,Francis Odell,Create Request for Quotation,complete,2011-01-11 08:18:00+01:00,2011-01-11 08:18:00+01:00,Fluxicon Disco,6,Variant 6,76
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-01-12 10:33:00+01:00,2011-01-12 10:17:10.800000+01:00,Fluxicon Disco,6,Variant 6,76
Anne Olwada,Amend Request for Quotation,Anne Olwada,Amend Request for Quotation,complete,2011-01-12 11:30:00+01:00,2011-01-12 11:30:00+01:00,Fluxicon Disco,6,Variant 6,76
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-01-12 13:15:00+01:00,2011-01-12 13:00:18+01:00,Fluxicon Disco,6,Variant 6,76
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-01-14 05:55:00+01:00,2011-01-13 23:19:46.800000+01:00,Fluxicon Disco,6,Variant 6,76
Francois de Perrier,Create Quotation comparison Map,Francois de Perrier,Create Quotation comparison Map,complete,2011-01-15 08:20:00+01:00,2011-01-14 23:36:57+01:00,Fluxicon Disco,6,Variant 6,76
Immanuel Karagianni,Analyze Quotation Comparison Map,Immanuel Karagianni,Analyze Quotation Comparison Map,complete,2011-01-15 15:17:00+01:00,2011-01-15 13:36:55.200000+01:00,Fluxicon Disco,6,Variant 6,76
Penn Osterwalder,Choose best option,Penn Osterwalder,Choose best option,complete,2011-01-15 15:17:00+01:00,2011-01-15 15:17:00+01:00,Fluxicon Disco,6,Variant 6,76
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-01-16 06:05:00+01:00,2011-01-16 01:45:02.400000+01:00,Fluxicon Disco,6,Variant 6,76
Francois de Perrier,Create Purchase Order,Francois de Perrier,Create Purchase Order,complete,2011-01-17 02:31:00+01:00,2011-01-17 02:24:30.600000+01:00,Fluxicon Disco,6,Variant 6,76
Kiu Kan,Confirm Purchase Order,Kiu Kan,Confirm Purchase Order,complete,2011-01-17 12:08:00+01:00,2011-01-17 11:55:16.200000+01:00,Fluxicon Disco,6,Variant 6,76
Karen Clarens,Deliver Goods Services,Karen Clarens,Deliver Goods Services,complete,2011-01-19 06:32:00+01:00,2011-01-19 05:15:40.800000+01:00,Fluxicon Disco,6,Variant 6,76
Penn Osterwalder,Release Purchase Order,Penn Osterwalder,Release Purchase Order,complete,2011-01-19 14:02:00+01:00,2011-01-19 08:56:00+01:00,Fluxicon Disco,6,Variant 6,76
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-01-19 23:20:00+01:00,2011-01-19 19:28:39.600000+01:00,Fluxicon Disco,6,Variant 6,76
Carmen Finacse,Send Invoice,Carmen Finacse,Send Invoice,complete,2011-01-22 13:20:00+01:00,2011-01-22 13:20:00+01:00,Fluxicon Disco,6,Variant 6,76
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-01-23 03:55:00+01:00,2011-01-23 03:53:04.800000+01:00,Fluxicon Disco,6,Variant 6,76
Karalda Nimwada,Authorize Supplier's Invoice payment,Karalda Nimwada,Authorize Supplier's Invoice payment,complete,2011-01-23 03:56:00+01:00,2011-01-23 03:55:53.400000+01:00,Fluxicon Disco,6,Variant 6,76
Karalda Nimwada,Pay Invoice,Karalda Nimwada,Pay Invoice,complete,2011-01-23 04:24:00+01:00,2011-01-23 04:04:57.600000+01:00,Fluxicon Disco,6,Variant 6,76
Miu Hanwan,Create Purchase Requisition,Miu Hanwan,Create Purchase Requisition,complete,2011-01-10 19:52:00+01:00,2011-01-10 19:52:00+01:00,Fluxicon Disco,8,Variant 8,77
Kim Passa,Create Request for Quotation,Kim Passa,Create Request for Quotation,complete,2011-01-11 04:10:00+01:00,2011-01-11 04:10:00+01:00,Fluxicon Disco,8,Variant 8,77
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-01-12 10:23:00+01:00,2011-01-12 10:08:34.800000+01:00,Fluxicon Disco,8,Variant 8,77
Esmana Liubiata,Amend Request for Quotation,Esmana Liubiata,Amend Request for Quotation,complete,2011-01-12 11:25:00+01:00,2011-01-12 11:25:00+01:00,Fluxicon Disco,8,Variant 8,77
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-01-12 12:47:00+01:00,2011-01-12 12:35:31.200000+01:00,Fluxicon Disco,8,Variant 8,77
Karel de Groot,Send Request for Quotation to Supplier,Karel de Groot,Send Request for Quotation to Supplier,complete,2011-01-12 16:38:00+01:00,2011-01-12 16:19:06+01:00,Fluxicon Disco,8,Variant 8,77
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-01-12 21:52:00+01:00,2011-01-12 20:08:22.800000+01:00,Fluxicon Disco,8,Variant 8,77
Nico Ojenbeer,Analyze Quotation Comparison Map,Nico Ojenbeer,Analyze Quotation Comparison Map,complete,2011-01-13 05:13:00+01:00,2011-01-13 04:09:09.600000+01:00,Fluxicon Disco,8,Variant 8,77
Esmana Liubiata,Choose best option,Esmana Liubiata,Choose best option,complete,2011-01-13 05:13:00+01:00,2011-01-13 05:13:00+01:00,Fluxicon Disco,8,Variant 8,77
Francois de Perrier,Settle Conditions With Supplier,Francois de Perrier,Settle Conditions With Supplier,complete,2011-01-15 04:47:00+01:00,2011-01-13 20:54:49.200000+01:00,Fluxicon Disco,8,Variant 8,77
Karel de Groot,Create Purchase Order,Karel de Groot,Create Purchase Order,complete,2011-01-15 10:00:00+01:00,2011-01-15 09:55:03+01:00,Fluxicon Disco,8,Variant 8,77
Kiu Kan,Confirm Purchase Order,Kiu Kan,Confirm Purchase Order,complete,2011-01-17 11:35:00+01:00,2011-01-17 11:28:32.400000+01:00,Fluxicon Disco,8,Variant 8,77
Carmen Finacse,Deliver Goods Services,Carmen Finacse,Deliver Goods Services,complete,2011-01-19 03:50:00+01:00,2011-01-19 03:42:39+01:00,Fluxicon Disco,8,Variant 8,77
Nico Ojenbeer,Release Purchase Order,Nico Ojenbeer,Release Purchase Order,complete,2011-01-19 11:55:00+01:00,2011-01-19 06:25:12+01:00,Fluxicon Disco,8,Variant 8,77
Karel de Groot,Approve Purchase Order for payment,Karel de Groot,Approve Purchase Order for payment,complete,2011-01-19 17:01:00+01:00,2011-01-19 12:37:50.400000+01:00,Fluxicon Disco,8,Variant 8,77
Kiu Kan,Send Invoice,Kiu Kan,Send Invoice,complete,2011-01-22 12:49:00+01:00,2011-01-21 00:12:16.800000+01:00,Fluxicon Disco,8,Variant 8,77
Karalda Nimwada,Release Supplier's Invoice,Karalda Nimwada,Release Supplier's Invoice,complete,2011-01-23 03:08:00+01:00,2011-01-22 22:33:07.200000+01:00,Fluxicon Disco,8,Variant 8,77
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-01-23 03:08:00+01:00,2011-01-23 03:08:00+01:00,Fluxicon Disco,8,Variant 8,77
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-01-23 03:48:00+01:00,2011-01-23 03:20:48+01:00,Fluxicon Disco,8,Variant 8,77
Anna Kaufmann,Create Purchase Requisition,Anna Kaufmann,Create Purchase Requisition,complete,2011-01-10 20:25:00+01:00,2011-01-10 20:25:00+01:00,Fluxicon Disco,2,Variant 2,78
Miu Hanwan,Create Request for Quotation,Miu Hanwan,Create Request for Quotation,complete,2011-01-11 02:05:00+01:00,2011-01-11 02:05:00+01:00,Fluxicon Disco,2,Variant 2,78
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-01-12 08:40:00+01:00,2011-01-12 08:40:00+01:00,Fluxicon Disco,2,Variant 2,78
Magdalena Predutta,Send Request for Quotation to Supplier,Magdalena Predutta,Send Request for Quotation to Supplier,complete,2011-01-13 00:12:00+01:00,2011-01-13 00:03:10.800000+01:00,Fluxicon Disco,2,Variant 2,78
Karel de Groot,Create Quotation comparison Map,Karel de Groot,Create Quotation comparison Map,complete,2011-01-13 06:44:00+01:00,2011-01-13 04:34:38.400000+01:00,Fluxicon Disco,2,Variant 2,78
Esmana Liubiata,Analyze Quotation Comparison Map,Esmana Liubiata,Analyze Quotation Comparison Map,complete,2011-01-13 13:57:00+01:00,2011-01-13 12:13:04.800000+01:00,Fluxicon Disco,2,Variant 2,78
Penn Osterwalder,Choose best option,Penn Osterwalder,Choose best option,complete,2011-01-13 13:57:00+01:00,2011-01-13 13:57:00+01:00,Fluxicon Disco,2,Variant 2,78
Magdalena Predutta,Settle Conditions With Supplier,Magdalena Predutta,Settle Conditions With Supplier,complete,2011-01-14 03:44:00+01:00,2011-01-13 18:29:54.600000+01:00,Fluxicon Disco,2,Variant 2,78
Magdalena Predutta,Create Purchase Order,Magdalena Predutta,Create Purchase Order,complete,2011-01-14 15:33:00+01:00,2011-01-14 14:15:00.600000+01:00,Fluxicon Disco,2,Variant 2,78
Karen Clarens,Confirm Purchase Order,Karen Clarens,Confirm Purchase Order,complete,2011-01-18 22:38:00+01:00,2011-01-18 14:11:50.400000+01:00,Fluxicon Disco,2,Variant 2,78
Kiu Kan,Deliver Goods Services,Kiu Kan,Deliver Goods Services,complete,2011-01-22 12:49:00+01:00,2011-01-22 10:46:23.400000+01:00,Fluxicon Disco,2,Variant 2,78
Alberto Duport,Release Purchase Order,Alberto Duport,Release Purchase Order,complete,2011-01-22 20:09:00+01:00,2011-01-22 15:09:48+01:00,Fluxicon Disco,2,Variant 2,78
Francois de Perrier,Approve Purchase Order for payment,Francois de Perrier,Approve Purchase Order for payment,complete,2011-01-23 09:27:00+01:00,2011-01-23 09:26:08.400000+01:00,Fluxicon Disco,2,Variant 2,78
Esmeralda Clay,Send Invoice,Esmeralda Clay,Send Invoice,complete,2011-01-25 04:32:00+01:00,2011-01-24 05:16:06+01:00,Fluxicon Disco,2,Variant 2,78
Pedro Alvares,Release Supplier's Invoice,Pedro Alvares,Release Supplier's Invoice,complete,2011-01-25 19:01:00+01:00,2011-01-25 14:22:55.200000+01:00,Fluxicon Disco,2,Variant 2,78
Pedro Alvares,Authorize Supplier's Invoice payment,Pedro Alvares,Authorize Supplier's Invoice payment,complete,2011-01-25 19:01:00+01:00,2011-01-25 19:01:00+01:00,Fluxicon Disco,2,Variant 2,78
Pedro Alvares,Pay Invoice,Pedro Alvares,Pay Invoice,complete,2011-01-25 19:31:00+01:00,2011-01-25 19:10:36+01:00,Fluxicon Disco,2,Variant 2,78
Elvira Lores,Create Purchase Requisition,Elvira Lores,Create Purchase Requisition,complete,2011-01-10 20:56:00+01:00,2011-01-10 20:56:00+01:00,Fluxicon Disco,1,Variant 1,79
Maris Freeman,Analyze Purchase Requisition,Maris Freeman,Analyze Purchase Requisition,complete,2011-01-11 13:37:00+01:00,2011-01-11 13:37:00+01:00,Fluxicon Disco,1,Variant 1,79
Francis Odell,Create Request for Quotation,Francis Odell,Create Request for Quotation,complete,2011-01-11 13:43:00+01:00,2011-01-11 13:43:00+01:00,Fluxicon Disco,1,Variant 1,79
Magdalena Predutta,Analyze Request for Quotation,Magdalena Predutta,Analyze Request for Quotation,complete,2011-01-12 11:10:00+01:00,2011-01-12 11:10:00+01:00,Fluxicon Disco,1,Variant 1,79
Francois de Perrier,Send Request for Quotation to Supplier,Francois de Perrier,Send Request for Quotation to Supplier,complete,2011-01-12 21:57:00+01:00,2011-01-12 21:31:48+01:00,Fluxicon Disco,1,Variant 1,79
